record_id,source_file,run_group,backend,model,case_set,case_name,category,status,expected_outcome,all_required_context,evidence_consistent,route_observed,planner_request_observed,execution_feedback_observed,clarification_observed,failure_observed,replan_observed,fallback_total,target_selection_count,executed_skill_count,spoken_text_count,reasons,attribution_class
main#3,gemma4_cloud/main.json,other,ollama,gemma4:cloud,main,dialogue_movie_followup,simple_dialogue,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
main#4,gemma4_cloud/main.json,other,ollama,gemma4:cloud,main,dialogue_weekend_plans,simple_dialogue,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
main#5,gemma4_cloud/main.json,other,ollama,gemma4:cloud,main,dialogue_speed_of_light,simple_dialogue,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
main#6,gemma4_cloud/main.json,other,ollama,gemma4:cloud,main,kb_visible_now_baseline,kb_query_dialogue,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
main#7,gemma4_cloud/main.json,other,ollama,gemma4:cloud,main,kb_probe_scene_update,kb_query_dialogue,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
main#8,gemma4_cloud/main.json,other,ollama,gemma4:cloud,main,kb_object_on_table,kb_query_dialogue,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
main#9,gemma4_cloud/main.json,other,ollama,gemma4:cloud,main,kb_cup_name,kb_query_dialogue,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
main#10,gemma4_cloud/main.json,other,ollama,gemma4:cloud,main,kb_multi_object_count,kb_query_dialogue,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
main#11,gemma4_cloud/main.json,other,ollama,gemma4:cloud,main,skill_head_up,simple_skill_execution,pass,execute_no_clarification,false,true,true,true,true,false,false,false,0,0,1,2,matched expected trajectory,stack_coherent_success
main#12,gemma4_cloud/main.json,other,ollama,gemma4:cloud,main,skill_pick_phone_generic,simple_fake_skill_execution,fail,execute_no_clarification,true,true,true,true,false,false,true,false,0,1,0,1,expected planner request and execution feedback,model_or_backend_variance
main#13,gemma4_cloud/main.json,other,ollama,gemma4:cloud,main,skill_pick_object_on_table,simple_fake_skill_execution,fail,execute_no_clarification,true,true,true,true,false,false,true,false,0,1,0,2,expected planner request and execution feedback,model_or_backend_variance
main#14,gemma4_cloud/main.json,other,ollama,gemma4:cloud,main,skill_look_at_person,simple_skill_execution,pass,execute_no_clarification,true,true,true,true,true,false,false,false,0,0,2,2,matched expected trajectory,stack_coherent_success
main#15,gemma4_cloud/main.json,other,ollama,gemma4:cloud,main,kb_mutation_add_red_cup,kb_mutation_dialogue,pass,execute_no_clarification,false,true,true,true,true,false,false,false,0,0,1,2,matched expected trajectory,stack_coherent_success
main#16,gemma4_cloud/main.json,other,ollama,gemma4:cloud,main,composite_head_all_directions,composite_skill_execution,pass,execute_no_clarification,false,true,true,true,true,false,false,false,0,0,2,2,matched expected trajectory,stack_coherent_success
main#17,gemma4_cloud/main.json,other,ollama,gemma4:cloud,main,composite_bring_every_object_to_person,composite_fake_skill_execution,pass,execute_no_clarification,true,true,true,true,true,false,false,false,0,1,2,2,matched expected trajectory,stack_coherent_success
main#18,gemma4_cloud/main.json,other,ollama,gemma4:cloud,main,maximal_kitchen_cup_to_operator,maximal_semantic_execution,fail,clarification_expected,false,true,true,true,false,true,true,false,0,1,0,2,clarification was not expressed in correlated speech,stack_contract_or_runtime
main#19,gemma4_cloud/main.json,other,ollama,gemma4:cloud,main,composite_go_to_person_wave_report,composite_skill_execution,pass,execute_no_clarification,true,true,true,true,true,false,false,false,0,1,3,2,matched expected trajectory,stack_coherent_success
main#20,gemma4_cloud/main.json,other,ollama,gemma4:cloud,main,composite_walk_every_object_reports_main,composite_skill_execution,pass,execute_no_clarification,true,true,true,true,true,false,false,false,0,1,2,4,matched expected trajectory,stack_coherent_success
main#21,gemma4_cloud/main.json,other,ollama,gemma4:cloud,main,dialogue_non_action_recipient_memory,route_safety,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
robustness#1,gemma4_cloud/robustness.json,other,ollama,gemma4:cloud,robustness,robust_paraphrased_group_delivery,robust_group_selection,pass,execute_no_clarification,true,true,true,true,true,false,false,false,0,1,2,2,matched expected trajectory,stack_coherent_success
robustness#2,gemma4_cloud/robustness.json,other,ollama,gemma4:cloud,robustness,robust_object_role_exclusion,robust_role_integrity,pass,execute_no_clarification,true,true,true,true,true,false,false,false,0,1,2,5,matched expected trajectory,stack_coherent_success
robustness#3,gemma4_cloud/robustness.json,other,ollama,gemma4:cloud,robustness,robust_missing_recipient,robust_clarification,fail,clarification_expected,false,true,true,false,false,false,false,false,0,0,0,1,expected clarification for deliberately absent/ambiguous target | clarification was not expressed in correlated speech,stack_contract_or_runtime
robustness#4,gemma4_cloud/robustness.json,other,ollama,gemma4:cloud,robustness,robust_future_recipient_memory,robust_route_safety,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
robustness#5,gemma4_cloud/robustness.json,other,ollama,gemma4:cloud,robustness,robust_multiturn_execute_followup,robust_multiturn_grounding,fail,execute_no_clarification,true,true,true,true,true,false,false,false,0,1,2,2,"selected members differed: expected=['codex_lab_cup', 'codex_lab_manual', 'codex_lab_phone'] observed=['codex_lab_cup', 'codex_lab_manual']",stack_contract_or_runtime
capability_extreme#1,nemotron_3_super/capability_extreme.json,other,ollama,nemotron-3-super:cloud,capability_extreme,extreme_walk_pick_sit_report,capability_extreme_execution,fail,execute_no_clarification,true,true,true,true,false,false,true,false,0,1,0,1,"expected planner request and execution feedback | missing ordered skills: navigate_to,pick_object,perform_motion,report_result; observed=<none>",model_or_backend_variance
capability_extreme#2,nemotron_3_super/capability_extreme.json,other,ollama,nemotron-3-super:cloud,capability_extreme,extreme_kneel_under_table_pick_report,capability_extreme_execution,fail,execute_no_clarification,true,true,true,true,true,false,true,true,0,0,3,3,"missing ordered skills: report_result; observed=perform_motion,pick_object,perform_motion,pick_object,perform_motion",stack_contract_or_runtime
capability_extreme#3,nemotron_3_super/capability_extreme.json,other,ollama,nemotron-3-super:cloud,capability_extreme,extreme_dialogue_inventory,capability_extreme_dialogue,not_scored,dialogue_only,false,false,true,true,false,false,false,false,0,0,0,1,evidence correlation is internally inconsistent: planner goal is missing execution feedback,harness_observability
capability_extreme#4,nemotron_3_super/capability_extreme.json,other,ollama,nemotron-3-super:cloud,capability_extreme,extreme_dialogue_sit_stand_grab_return,capability_extreme_execution,fail,execute_no_clarification,true,true,true,true,false,false,true,false,0,1,0,2,"expected planner request and execution feedback | report policy differed: expected=final observed=none | missing ordered skills: perform_motion,perform_motion,pick_object,navigate_to,report_result; observed=<none>",model_or_backend_variance
capability_extreme#5,nemotron_3_super/capability_extreme.json,other,ollama,nemotron-3-super:cloud,capability_extreme,extreme_all_objects_visit_look_wave_sit,capability_extreme_execution,fail,execute_no_clarification,true,true,true,true,false,false,true,false,0,1,0,2,"expected planner request and execution feedback | missing ordered skills: perform_motion,navigate_to,look_at,wave_greet,perform_motion,report_result; observed=<none>",model_or_backend_variance
capability_extreme#6,nemotron_3_super/capability_extreme.json,other,ollama,nemotron-3-super:cloud,capability_extreme,extreme_pick_place_kneel_report,capability_extreme_execution,fail,execute_no_clarification,true,true,true,true,true,false,true,false,0,0,4,3,"missing ordered skills: report_result; observed=pick_object,place_object,perform_motion",stack_contract_or_runtime
capability_extreme#7,nemotron_3_super/capability_extreme.json,other,ollama,nemotron-3-super:cloud,capability_extreme,extreme_unreachable_object_recovery,capability_extreme_recovery,fail,execute_no_clarification,true,true,true,true,true,false,true,false,0,0,3,2,"missing ordered skills: report_result; observed=perform_motion,pick_object",stack_contract_or_runtime
environment#1,nemotron_3_super/environment.json,other,ollama,nemotron-3-super:cloud,environment,environment_baseline_table_inventory,preloaded_environment_kb_query,pass,observe,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
environment#2,nemotron_3_super/environment.json,other,ollama,nemotron-3-super:cloud,environment,environment_lab_table_inventory,preloaded_environment_kb_query,pass,observe,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
environment#3,nemotron_3_super/environment.json,other,ollama,nemotron-3-super:cloud,environment,environment_lab_sections_inventory,preloaded_environment_kb_query,pass,observe,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
environment#4,nemotron_3_super/environment.json,other,ollama,nemotron-3-super:cloud,environment,environment_lab_sections_delivery,preloaded_environment_composite_execution,pass,execute_no_clarification,true,true,true,true,true,false,true,false,0,1,2,3,matched expected trajectory,stack_coherent_success
environment#5,nemotron_3_super/environment.json,other,ollama,nemotron-3-super:cloud,environment,environment_kitchen_inventory,preloaded_environment_kb_query,pass,observe,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
environment#6,nemotron_3_super/environment.json,other,ollama,nemotron-3-super:cloud,environment,environment_grouped_location_delivery,preloaded_environment_composite_execution,pass,execute_no_clarification,true,true,true,true,true,false,true,false,0,1,2,2,matched expected trajectory,stack_coherent_success
environment#7,nemotron_3_super/environment.json,other,ollama,nemotron-3-super:cloud,environment,environment_grouped_location_followup,preloaded_environment_kb_query,pass,observe,false,true,true,false,false,false,false,false,0,0,0,2,matched expected trajectory,stack_coherent_success
environment#8,nemotron_3_super/environment.json,other,ollama,nemotron-3-super:cloud,environment,environment_iiia_floor_inventory,preloaded_environment_kb_query,pass,observe,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
environment#9,nemotron_3_super/environment.json,other,ollama,nemotron-3-super:cloud,environment,environment_iiia_kitchen_delivery,preloaded_environment_composite_execution,pass,execute_no_clarification,true,true,true,true,true,false,true,false,0,1,2,2,matched expected trajectory,stack_coherent_success
environment#10,nemotron_3_super/environment.json,other,ollama,nemotron-3-super:cloud,environment,environment_gold_apple_handoff,preloaded_environment_multi_turn,pass,execute_no_clarification,true,true,true,true,true,false,false,false,0,1,1,2,matched expected trajectory,stack_coherent_success
environment#11,nemotron_3_super/environment.json,other,ollama,nemotron-3-super:cloud,environment,environment_gold_apple_followup,preloaded_environment_kb_query,pass,observe,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
fake_deep_all_success#1,nemotron_3_super/fake_deep_all_success.json,other,ollama,nemotron-3-super:cloud,fake_deep,fake_deep_baseline_inventory,fake_deep_preflight,pass,observe,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
fake_deep_all_success#2,nemotron_3_super/fake_deep_all_success.json,other,ollama,nemotron-3-super:cloud,fake_deep,fake_deep_ordered_walk_report,fake_deep_composite_success,pass,execute_no_clarification,true,true,true,true,true,false,true,false,0,1,2,3,matched expected trajectory,stack_coherent_success
fake_deep_all_success#3,nemotron_3_super/fake_deep_all_success.json,other,ollama,nemotron-3-super:cloud,fake_deep,fake_deep_grouped_work_table_delivery,fake_deep_location_delivery,pass,execute_no_clarification,true,true,true,true,true,false,true,false,0,1,2,2,matched expected trajectory,stack_coherent_success
fake_deep_all_success#4,nemotron_3_super/fake_deep_all_success.json,other,ollama,nemotron-3-super:cloud,fake_deep,fake_deep_missing_object_recovery,fake_deep_absent_target_replan,degraded,recover_or_truthful_failure,false,true,true,true,true,false,true,true,0,0,1,2,recovery/failure case lacked terminal or speech evidence,stack_contract_or_runtime
fake_deep_all_success#5,nemotron_3_super/fake_deep_all_success.json,other,ollama,nemotron-3-super:cloud,fake_deep,fake_deep_missing_recipient_clarification,fake_deep_missing_secondary_target,pass,clarification_expected,false,true,true,false,false,true,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
fake_deep_all_success#6,nemotron_3_super/fake_deep_all_success.json,other,ollama,nemotron-3-super:cloud,fake_deep,fake_deep_iiia_kitchen_delivery,fake_deep_maximal_location_delivery,pass,execute_no_clarification,true,true,true,true,true,false,true,false,0,1,2,3,matched expected trajectory,stack_coherent_success
fake_deep_all_success#7,nemotron_3_super/fake_deep_all_success.json,other,ollama,nemotron-3-super:cloud,fake_deep,fake_deep_iiia_floor_location_followup,fake_deep_post_effect_query,pass,observe,false,true,true,false,false,false,false,false,0,0,0,2,matched expected trajectory,stack_coherent_success
fake_deep_all_success#8,nemotron_3_super/fake_deep_all_success.json,other,ollama,nemotron-3-super:cloud,fake_deep,fake_deep_gold_apple_multiturn,fake_deep_multiturn_pronoun_handoff,pass,execute_no_clarification,true,true,true,true,true,false,false,false,0,1,1,1,matched expected trajectory,stack_coherent_success
fake_deep_all_success#9,nemotron_3_super/fake_deep_all_success.json,other,ollama,nemotron-3-super:cloud,fake_deep,fake_deep_gold_apple_followup,fake_deep_post_effect_query,pass,observe,false,true,true,false,false,false,false,false,0,0,0,2,matched expected trajectory,stack_coherent_success
fake_deep_fail_once_navigation_targeted#1,nemotron_3_super/fake_deep_fail_once_navigation_targeted.json,other,ollama,nemotron-3-super:cloud,fake_deep,fake_deep_ordered_walk_report,fake_deep_composite_success,pass,execute_no_clarification,true,true,true,true,true,false,true,true,0,1,2,3,matched expected trajectory,stack_coherent_success
kb_stress#1,nemotron_3_super/kb_stress.json,other,ollama,nemotron-3-super:cloud,kb_stress,kb_stress_seed_inventory,kb_stress_dialogue,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
kb_stress#2,nemotron_3_super/kb_stress.json,other,ollama,nemotron-3-super:cloud,kb_stress,kb_stress_revise_support,kb_stress_relation_revision,fail,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,"robot speech omitted grounded terms: storage shelf, work table",stack_contract_or_runtime
kb_stress#3,nemotron_3_super/kb_stress.json,other,ollama,nemotron-3-super:cloud,kb_stress,kb_stress_revised_relation_query,kb_stress_dialogue,fail,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,"robot speech omitted grounded terms: TITAS, storage shelf, MIDAS, work table",stack_contract_or_runtime
kb_stress#4,nemotron_3_super/kb_stress.json,other,ollama,nemotron-3-super:cloud,kb_stress,kb_stress_grounded_delivery,kb_stress_execution,pass,execute_no_clarification,true,true,true,true,true,false,true,false,0,1,2,2,matched expected trajectory,stack_coherent_success
kb_stress#5,nemotron_3_super/kb_stress.json,other,ollama,nemotron-3-super:cloud,kb_stress,kb_stress_delivery_postcondition,kb_stress_dialogue,not_scored,dialogue_only,false,false,false,false,false,false,false,false,0,0,0,1,evidence correlation is internally inconsistent: structured trace is missing the chatbot turn result,harness_observability
kb_stress#6,nemotron_3_super/kb_stress.json,other,ollama,nemotron-3-super:cloud,kb_stress,kb_stress_move_remaining_object,kb_stress_execution,pass,execute_no_clarification,true,true,true,true,true,false,true,false,0,1,2,3,matched expected trajectory,stack_coherent_success
kb_stress#7,nemotron_3_super/kb_stress.json,other,ollama,nemotron-3-super:cloud,kb_stress,kb_stress_mixed_final_query,kb_stress_dialogue,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
main#1,nemotron_3_super/main.json,other,ollama,nemotron-3-super:cloud,main,dialogue_greeting,simple_dialogue,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
main#2,nemotron_3_super/main.json,other,ollama,nemotron-3-super:cloud,main,dialogue_favorite_movie,simple_dialogue,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
main#3,nemotron_3_super/main.json,other,ollama,nemotron-3-super:cloud,main,dialogue_movie_followup,simple_dialogue,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
main#4,nemotron_3_super/main.json,other,ollama,nemotron-3-super:cloud,main,dialogue_weekend_plans,simple_dialogue,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
main#5,nemotron_3_super/main.json,other,ollama,nemotron-3-super:cloud,main,dialogue_speed_of_light,simple_dialogue,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
main#6,nemotron_3_super/main.json,other,ollama,nemotron-3-super:cloud,main,kb_visible_now_baseline,kb_query_dialogue,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
main#7,nemotron_3_super/main.json,other,ollama,nemotron-3-super:cloud,main,kb_probe_scene_update,kb_query_dialogue,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
main#8,nemotron_3_super/main.json,other,ollama,nemotron-3-super:cloud,main,kb_object_on_table,kb_query_dialogue,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
main#9,nemotron_3_super/main.json,other,ollama,nemotron-3-super:cloud,main,kb_cup_name,kb_query_dialogue,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
main#10,nemotron_3_super/main.json,other,ollama,nemotron-3-super:cloud,main,kb_multi_object_count,kb_query_dialogue,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
main#11,nemotron_3_super/main.json,other,ollama,nemotron-3-super:cloud,main,skill_head_up,simple_skill_execution,pass,execute_no_clarification,false,true,true,true,true,false,true,false,0,0,2,3,matched expected trajectory,stack_coherent_success
main#12,nemotron_3_super/main.json,other,ollama,nemotron-3-super:cloud,main,skill_pick_phone_generic,simple_fake_skill_execution,pass,execute_no_clarification,true,true,true,true,true,false,true,false,0,0,2,2,matched expected trajectory,stack_coherent_success
main#13,nemotron_3_super/main.json,other,ollama,nemotron-3-super:cloud,main,skill_pick_object_on_table,simple_fake_skill_execution,degraded,execute_no_clarification,true,true,true,true,true,false,true,true,0,0,2,2,missing terminal or speech evidence,stack_contract_or_runtime
main#14,nemotron_3_super/main.json,other,ollama,nemotron-3-super:cloud,main,skill_look_at_person,simple_skill_execution,pass,execute_no_clarification,true,true,true,true,true,false,true,false,0,0,2,2,matched expected trajectory,stack_coherent_success
main#15,nemotron_3_super/main.json,other,ollama,nemotron-3-super:cloud,main,kb_mutation_add_red_cup,kb_mutation_dialogue,not_scored,execute_no_clarification,false,false,true,true,false,false,false,false,0,0,0,1,evidence correlation is internally inconsistent: planner goal is missing execution feedback,harness_observability
main#16,nemotron_3_super/main.json,other,ollama,nemotron-3-super:cloud,main,composite_head_all_directions,composite_skill_execution,pass,execute_no_clarification,false,true,true,true,true,false,true,false,0,0,2,3,matched expected trajectory,stack_coherent_success
main#17,nemotron_3_super/main.json,other,ollama,nemotron-3-super:cloud,main,composite_bring_every_object_to_person,composite_fake_skill_execution,pass,execute_no_clarification,true,true,true,true,true,false,false,false,0,1,1,2,matched expected trajectory,stack_coherent_success
main#18,nemotron_3_super/main.json,other,ollama,nemotron-3-super:cloud,main,maximal_kitchen_cup_to_operator,maximal_semantic_execution,fail,clarification_expected,false,true,true,true,false,true,true,false,0,1,0,2,clarification was not expressed in correlated speech,stack_contract_or_runtime
main#19,nemotron_3_super/main.json,other,ollama,nemotron-3-super:cloud,main,composite_go_to_person_wave_report,composite_skill_execution,pass,execute_no_clarification,true,true,true,true,true,false,true,false,0,1,3,2,matched expected trajectory,stack_coherent_success
main#20,nemotron_3_super/main.json,other,ollama,nemotron-3-super:cloud,main,composite_walk_every_object_reports_main,composite_skill_execution,pass,execute_no_clarification,true,true,true,true,true,false,true,false,0,1,2,2,matched expected trajectory,stack_coherent_success
main#21,nemotron_3_super/main.json,other,ollama,nemotron-3-super:cloud,main,global_timeout,observability,,,,,,,,,,,0,0,0,0,,unclassified
robustness#1,nemotron_3_super/robustness.json,other,ollama,nemotron-3-super:cloud,robustness,robust_paraphrased_group_delivery,robust_group_selection,pass,execute_no_clarification,true,true,true,true,true,false,true,false,0,1,2,2,matched expected trajectory,stack_coherent_success
robustness#2,nemotron_3_super/robustness.json,other,ollama,nemotron-3-super:cloud,robustness,robust_object_role_exclusion,robust_role_integrity,fail,execute_no_clarification,true,true,true,true,false,false,true,false,0,1,0,2,expected planner request and execution feedback,model_or_backend_variance
robustness#3,nemotron_3_super/robustness.json,other,ollama,nemotron-3-super:cloud,robustness,robust_missing_recipient,robust_clarification,fail,clarification_expected,false,true,true,true,false,false,true,false,0,0,0,2,expected clarification for deliberately absent/ambiguous target | clarification was not expressed in correlated speech,stack_contract_or_runtime
robustness#4,nemotron_3_super/robustness.json,other,ollama,nemotron-3-super:cloud,robustness,robust_future_recipient_memory,robust_route_safety,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
robustness#5,nemotron_3_super/robustness.json,other,ollama,nemotron-3-super:cloud,robustness,robust_multiturn_execute_followup,robust_multiturn_grounding,pass,execute_no_clarification,true,true,true,true,true,false,true,false,0,1,2,2,matched expected trajectory,stack_coherent_success
