record_id,source_file,run_group,backend,model,case_set,case_name,category,status,expected_outcome,all_required_context,evidence_consistent,route_observed,planner_request_observed,execution_feedback_observed,clarification_observed,failure_observed,replan_observed,fallback_total,target_selection_count,executed_skill_count,spoken_text_count,reasons,attribution_class
robustness_v34_r1#5,current_v34/robustness_v34_r1.json,current_v34,openai_compatible,QuantTrio/Qwen3-VL-30B-A3B-Instruct-AWQ,robustness,robust_multiturn_execute_followup,robust_multiturn_grounding,pass,execute_no_clarification,true,true,true,true,true,false,false,false,0,1,2,2,matched expected trajectory,stack_coherent_success
robustness_v34_r2#1,current_v34/robustness_v34_r2.json,current_v34,openai_compatible,QuantTrio/Qwen3-VL-30B-A3B-Instruct-AWQ,robustness,robust_paraphrased_group_delivery,robust_group_selection,pass,execute_no_clarification,true,true,true,true,true,false,false,false,0,1,2,2,matched expected trajectory,stack_coherent_success
robustness_v34_r2#2,current_v34/robustness_v34_r2.json,current_v34,openai_compatible,QuantTrio/Qwen3-VL-30B-A3B-Instruct-AWQ,robustness,robust_object_role_exclusion,robust_role_integrity,pass,execute_no_clarification,true,true,true,true,true,false,false,false,0,1,2,5,matched expected trajectory,stack_coherent_success
robustness_v34_r2#3,current_v34/robustness_v34_r2.json,current_v34,openai_compatible,QuantTrio/Qwen3-VL-30B-A3B-Instruct-AWQ,robustness,robust_missing_recipient,robust_clarification,pass,clarification_expected,false,true,true,false,false,true,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
robustness_v34_r2#4,current_v34/robustness_v34_r2.json,current_v34,openai_compatible,QuantTrio/Qwen3-VL-30B-A3B-Instruct-AWQ,robustness,robust_future_recipient_memory,robust_route_safety,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
robustness_v34_r2#5,current_v34/robustness_v34_r2.json,current_v34,openai_compatible,QuantTrio/Qwen3-VL-30B-A3B-Instruct-AWQ,robustness,robust_multiturn_execute_followup,robust_multiturn_grounding,fail,execute_no_clarification,true,true,true,true,false,false,true,false,0,1,0,2,expected planner request and execution feedback | report policy differed: expected=final observed=none,model_or_backend_variance
robustness_v34_r3#1,current_v34/robustness_v34_r3.json,current_v34,openai_compatible,QuantTrio/Qwen3-VL-30B-A3B-Instruct-AWQ,robustness,robust_paraphrased_group_delivery,robust_group_selection,fail,execute_no_clarification,true,true,true,true,true,false,false,false,0,1,2,2,"selected members differed: expected=['codex_lab_cup', 'codex_lab_manual', 'codex_lab_phone'] observed=['codex_lab_cup', 'codex_lab_manual']",model_or_backend_variance
robustness_v34_r3#2,current_v34/robustness_v34_r3.json,current_v34,openai_compatible,QuantTrio/Qwen3-VL-30B-A3B-Instruct-AWQ,robustness,robust_object_role_exclusion,robust_role_integrity,fail,execute_no_clarification,true,true,true,true,true,false,false,false,0,1,2,4,"selected members differed: expected=['codex_lab_apple', 'codex_lab_book', 'codex_lab_phone', 'codex_probe_cup'] observed=['codex_lab_apple', 'codex_lab_book', 'codex_lab_phone']",model_or_backend_variance
robustness_v34_r3#3,current_v34/robustness_v34_r3.json,current_v34,openai_compatible,QuantTrio/Qwen3-VL-30B-A3B-Instruct-AWQ,robustness,robust_missing_recipient,robust_clarification,pass,clarification_expected,false,true,true,false,false,true,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
robustness_v34_r3#4,current_v34/robustness_v34_r3.json,current_v34,openai_compatible,QuantTrio/Qwen3-VL-30B-A3B-Instruct-AWQ,robustness,robust_future_recipient_memory,robust_route_safety,pass,dialogue_only,false,true,true,false,false,false,false,false,0,0,0,1,matched expected trajectory,stack_coherent_success
robustness_v34_r3#5,current_v34/robustness_v34_r3.json,current_v34,openai_compatible,QuantTrio/Qwen3-VL-30B-A3B-Instruct-AWQ,robustness,robust_multiturn_execute_followup,robust_multiturn_grounding,pass,execute_no_clarification,true,true,true,true,true,false,false,false,0,1,2,2,matched expected trajectory,stack_coherent_success
extreme_all_objects_ollama_gemma4#1,historical_ollama/extreme_all_objects_ollama_gemma4.json,historical_ollama,ollama,gemma4:cloud,capability_extreme,extreme_all_objects_visit_look_wave_sit,capability_extreme_execution,fail,execute_no_clarification,true,true,true,true,true,false,false,false,0,1,2,2,"missing ordered skills: perform_motion,look_at,wave_greet,perform_motion; observed=navigate_to,navigate_to,navigate_to,report_result",stack_contract_or_runtime
extreme_all_objects_ollama_gemma4_31b#1,historical_ollama/extreme_all_objects_ollama_gemma4_31b.json,historical_ollama,ollama,gemma4:31b-cloud,capability_extreme,extreme_all_objects_visit_look_wave_sit,capability_extreme_execution,fail,execute_no_clarification,true,true,true,true,false,false,true,false,0,0,0,1,"expected planner request and execution feedback | planner evidence did not carry target_selection | missing ordered skills: perform_motion,navigate_to,look_at,wave_greet,perform_motion,report_result; observed=<none>",model_or_backend_variance
extreme_all_objects_ollama_nemotron_super#1,historical_ollama/extreme_all_objects_ollama_nemotron_super.json,historical_ollama,ollama,nemotron-3-super:cloud,capability_extreme,extreme_all_objects_visit_look_wave_sit,capability_extreme_execution,fail,execute_no_clarification,true,true,true,true,false,false,true,false,0,1,0,1,"expected planner request and execution feedback | missing ordered skills: perform_motion,navigate_to,look_at,wave_greet,perform_motion,report_result; observed=<none>",model_or_backend_variance
extreme_all_objects_v29_vllm_qwen35#1,historical_vllm/extreme_all_objects_v29_vllm_qwen35.json,historical_vllm,openai_compatible,cyankiwi/Qwen3.5-35B-A3B-AWQ-4bit,capability_extreme,extreme_all_objects_visit_look_wave_sit,capability_extreme_execution,fail,execute_no_clarification,true,true,true,true,false,false,true,false,0,1,0,1,"expected planner request and execution feedback | missing ordered skills: perform_motion,navigate_to,look_at,wave_greet,perform_motion,report_result; observed=<none>",model_or_backend_variance
extreme_all_objects_v29_vllm_qwen35_budget2048#1,historical_vllm/extreme_all_objects_v29_vllm_qwen35_budget2048.json,historical_vllm,openai_compatible,cyankiwi/Qwen3.5-35B-A3B-AWQ-4bit,capability_extreme,extreme_all_objects_visit_look_wave_sit,capability_extreme_execution,fail,execute_no_clarification,true,true,true,true,false,false,true,false,0,1,0,1,"expected planner request and execution feedback | missing ordered skills: perform_motion,navigate_to,look_at,wave_greet,perform_motion,report_result; observed=<none>",model_or_backend_variance
route_ack_v29_vllm_qwen35#1,historical_vllm/route_ack_v29_vllm_qwen35.json,historical_vllm,openai_compatible,cyankiwi/Qwen3.5-35B-A3B-AWQ-4bit,route_ack,route_ack_capability_question,route_ack_pair,not_scored,dialogue_only,false,false,false,false,false,false,false,false,0,0,0,0,evidence correlation is internally inconsistent: structured trace is missing the chatbot turn result,harness_observability
route_ack_v29_vllm_qwen35#2,historical_vllm/route_ack_v29_vllm_qwen35.json,historical_vllm,openai_compatible,cyankiwi/Qwen3.5-35B-A3B-AWQ-4bit,route_ack,route_ack_polite_execution,route_ack_pair,fail,execute_no_clarification,false,true,true,false,false,false,false,false,0,0,0,1,expected planner request and execution feedback | missing terminal or speech evidence,model_or_backend_variance
route_ack_v29_vllm_qwen35#3,historical_vllm/route_ack_v29_vllm_qwen35.json,historical_vllm,openai_compatible,cyankiwi/Qwen3.5-35B-A3B-AWQ-4bit,route_ack,route_ack_polite_followup,route_ack_pair,not_scored,dialogue_only,false,false,false,false,false,false,false,false,0,0,0,0,evidence correlation is internally inconsistent: structured trace is missing the chatbot turn result,harness_observability
route_ack_v29_vllm_qwen35#4,historical_vllm/route_ack_v29_vllm_qwen35.json,historical_vllm,openai_compatible,cyankiwi/Qwen3.5-35B-A3B-AWQ-4bit,route_ack,route_ack_explicit_execution,route_ack_pair,fail,execute_no_clarification,false,true,true,false,false,false,false,false,0,0,0,1,expected planner request and execution feedback | missing terminal or speech evidence,model_or_backend_variance
